CN112600216B,,授权,,母线电压和功率的控制方法,,,,2020/11/30,2023/3/21,深圳供电局有限公司,,深圳供电局有限公司,,,,,,,
CN112600218B,,授权,,含光伏储能系统的电网无功电压多时间尺度优化控制方法,,,,2020/11/30,2022/7/29,华北电力大学,,华北电力大学,,,,,,,
CN112600228B,,授权,,一种飞轮储能系统的荷能平衡控制方法,,,,2020/11/3,2023/3/28,华南理工大学,,华南理工大学,,,,,,,
CN112600242B,,授权,,一种微电网数据采集与监控平台,,,,2020/12/10,2021/12/21,中腾微网(北京)科技有限公司,,中腾微网(北京)科技有限公司,,,,,,,
CN112600243B,,授权,,一种混合电网发电装置,,,,2020/12/10,2021/10/26,中腾微网(北京)科技有限公司,,中腾微网(北京)科技有限公司,,,,,,,
CN112600245B,,授权,,一种用于微电网保护的微电源控制方法,,,,2020/12/12,2023/4/28,同济大学,,同济大学,,,,,,,
CN112600414B,,授权,,谐振网络、变压器及隔离型直流变换器及其参数设计方法,,,,2020/12/1,2022/10/25,上海交通大学,,上海交通大学,,,,,,,
CN112600415B,,授权,,双向谐振网络、双向直流变换器及其参数设计方法,,,,2020/12/1,2022/10/21,上海交通大学,,上海交通大学,,,,,,,
CN112600432B,,授权,,一种LLC谐振变换器预测电荷控制方法,,,,2020/11/17,2021/12/17,华南理工大学,,华南理工大学,,,,,,,
CN112601206B,,授权,,能源设备交互系统及其控制方法,,,,2020/12/14,2022/11/8,珠海格力电器股份有限公司,,珠海格力电器股份有限公司,,,,,,,
CN112602210A,,实质审查,,阴极活性物质、其制备方法以及具有包括所述阴极活性物质的阴极的锂二次电池,,,,2019/8/13,2021/4/2,SJ新材料有限公司,,SJ新材料有限公司,,,,,,,
CN112604698B,,授权,,一种氧缺陷二硫化钛@碳纳米盘光催化材料的制备方法及产品和应用,,,,2020/12/30,2022/7/1,上海纳米技术及应用国家工程研究中心有限公司,,上海纳米技术及应用国家工程研究中心有限公司,,,,,,,
CN112606704B,,授权,,一种氢能汽车拖车挂挡系统及其控制方法,,,,2020/12/3,2022/10/14,格罗夫氢能源科技集团有限公司,,格罗夫氢能源科技集团有限公司,,,,,,,
CN112607722A,,公开,,一种高压实密度磷酸铁的制备方法,,,,2020/11/30,2021/4/6,重庆特瑞新能源材料有限公司,,重庆特瑞新能源材料有限公司,,,,,,,
CN112607724A,,撤回-视为撤回,,基于共价有机框架材料的氟化碳正极材料的制备方法,,,,2020/12/18,2021/4/6,中国民航大学,,中国民航大学,,,,,,,
CN112607725A,,实质审查,,一种氮掺杂碳纳米管/稀土金属离子掺杂磷酸铁锂复合型正极材料及其制备方法,,,,2020/12/17,2021/4/6,合肥国轩电池材料有限公司,,合肥国轩电池材料有限公司,,,,,,,
CN112607733A,,授权 | 权利转移,,一种聚合物基氮、磷掺杂石墨化多孔碳的制备方法及应用,,,,2020/12/16,2021/4/6,合肥霏润新能源技术有限公司,,合肥霏润新能源技术有限公司,,,,,,,
CN112607733B,,授权 | 权利转移,,一种聚合物基氮、磷掺杂石墨化多孔碳的制备方法及应用,,,,2020/12/16,2023/11/21,合肥霏润新能源技术有限公司,,合肥霏润新能源技术有限公司,,,,,,,
CN112607734A,,实质审查,,包覆型硅碳负极材料、其制备方法及锂离子电池,,,,2020/12/4,2021/4/6,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,,,,,,
CN112607735A,,授权,,氮/硫共掺杂多孔碳材料及其制备方法与用途,,,,2020/11/30,2021/4/6,河北大学,,河北大学,,,,,,,
CN112607735B,,授权,,氮/硫共掺杂多孔碳材料及其制备方法与用途,,,,2020/11/30,2023/1/6,河北大学,,河北大学,,,,,,,
CN112607741A,,实质审查,,氧化钛包覆多孔中空硅球、其制备方法及其应用,,,,2020/12/1,2021/4/6,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,,,,,,
CN112607748A,,驳回,,一种多元普鲁士蓝钠离子电池正极材料及其制备方法,,,,2020/12/24,2021/4/6,三峡大学,,三峡大学,,,,,,,
CN112607752A,,授权,,可视化的超氧化锂原位制备方法,,,,2020/11/27,2021/4/6,燕山大学,,燕山大学,,,,,,,
CN112607752B,,授权,,可视化的超氧化锂原位制备方法,,,,2020/11/27,2022/4/1,燕山大学,,燕山大学,,,,,,,
CN112607769A,,实质审查,,钛酸锂电池材料、其制备方法及应用,,,,2020/12/18,2021/4/6,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,,,,,,
CN112607770A,,实质审查,,钛酸锂材料及其制备方法、负极材料及锂离子电池,,,,2020/12/22,2021/4/6,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,,,,,,
CN112607771A,,实质审查,,多孔钛酸锂材料及其制备方法、负极材料及锂离子电池,,,,2020/12/22,2021/4/6,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,北方奥钛纳米技术有限公司 | 格力钛新能源股份有限公司,,,,,,,
CN112607783A,,撤回-主动撤回,,一种氮硫掺杂多孔碳球修饰ZnFe2O4的锂离子电池负极材料及制法,,,,2020/12/16,2021/4/6,王玉红,,王玉红,,,,,,,
CN112607786A,,实质审查,,一种锂离子电池负极复合材料的制备方法,,,,2021/1/12,2021/4/6,淮北师范大学,,淮北师范大学,,,,,,,
CN112607790A,,撤回-视为撤回,,一种锂离子导体包覆富锂锰基正极材料的制备方法,,,,2021/1/21,2021/4/6,天津师范大学,,天津师范大学,,,,,,,
CN112607791A,,授权,,一种多层结构的锂离子电池用前驱体、正极材料及其制备方法,,,,2020/11/19,2021/4/6,北京泰丰先行新能源科技有限公司 | 青海泰丰先行锂能科技有限公司 | 东圣先行科技产业有限公司,,北京泰丰先行新能源科技有限公司 | 青海泰丰先行锂能科技有限公司 | 东圣先行科技产业有限公司,,,,,,,
CN112607791B,,授权,,一种多层结构的锂离子电池用前驱体、正极材料及其制备方法,,,,2020/11/19,2023/9/5,北京泰丰先行新能源科技有限公司 | 青海泰丰先行锂能科技有限公司 | 东圣先行科技产业有限公司,,北京泰丰先行新能源科技有限公司 | 青海泰丰先行锂能科技有限公司 | 东圣先行科技产业有限公司,,,,,,,
CN112607792A,,授权,,一种钠离子电池负极材料、其制备方法及应用,,,,2020/12/17,2021/4/6,中国科学技术大学,,中国科学技术大学,,,,,,,
CN112607792B,,授权,,一种钠离子电池负极材料、其制备方法及应用,,,,2020/12/17,2022/7/15,中国科学技术大学,,中国科学技术大学,,,,,,,
CN112608228A,,授权,,富锂锰基正极前驱体草酸镍锰材料及其制备方法,,,,2021/2/1,2021/4/6,江西汉尧富锂科技有限公司,,江西汉尧富锂科技有限公司,,,,,,,
CN112608228B,,授权,,富锂锰基正极前驱体草酸镍锰材料及其制备方法,,,,2021/2/1,2023/9/22,江西汉尧富锂科技有限公司,,江西汉尧富锂科技有限公司,,,,,,,
CN112611521A,,撤回-视为撤回,,一种基于功能化双壁碳纳米管传感器及其制备方法,,,,2020/12/10,2021/4/6,同济大学,,同济大学,,,,,,,
CN112614016B,,授权 | 权利转移,,基于次干层联络和移动储能的电力供电生命线构建方法,,,,2020/12/24,2022/7/5,福建永福绿能科技有限公司,,福建永福绿能科技有限公司,,,,,,,
CN112614702A,,授权,,一种氮掺杂空心纳米碳球电极材料的制备方法,,,,2020/12/7,2021/4/6,大连工业大学,,大连工业大学,,,,,,,
CN112614702B,,授权,,一种氮掺杂空心纳米碳球电极材料的制备方法,,,,2020/12/7,2022/5/17,大连工业大学,,大连工业大学,,,,,,,
CN112614703A,,授权,,一种离子电容器负极材料及其制备方法和应用,,,,2020/11/30,2021/4/6,上海应用技术大学,,上海应用技术大学,,,,,,,
CN112614703B,,授权,,一种离子电容器负极材料及其制备方法和应用,,,,2020/11/30,2022/10/14,上海应用技术大学,,上海应用技术大学,,,,,,,
CN112614913B,,授权,,一种用于叠层电池的补偿系统和方法,,,,2020/12/15,2022/12/27,华能新能源股份有限公司 | 中国华能集团清洁能源技术研究院有限公司,,华能新能源股份有限公司 | 中国华能集团清洁能源技术研究院有限公司,,,,,,,
CN112614967A,,实质审查,,一种锂离子电池正极材料的制备方法及其产品,,,,2020/12/17,2021/4/6,河南师范大学,,河南师范大学,,,,,,,
CN112614969A,,授权 | 复审,,一种多层负极极片、其制备方法及用途,,,,2020/12/30,2021/4/6,蜂巢能源科技股份有限公司,,蜂巢能源科技股份有限公司,,,,,,,
CN112614969B,,授权 | 复审,,一种多层负极极片、其制备方法及用途,,,,2020/12/30,2023/2/24,蜂巢能源科技股份有限公司,,蜂巢能源科技股份有限公司,,,,,,,
CN112614973A,,驳回,,一种硅碳负极材料及其制备方法、负极片及锂离子电池,,,,2020/12/7,2021/4/6,惠州市豪鹏科技有限公司,,惠州市豪鹏科技有限公司,,,,,,,
CN112614975A,,撤回-视为撤回,,一种MOFs结构锂离子电池负极材料MIL-53(Al-Fe)及其制备方法,,,,2020/12/16,2021/4/6,成都理工大学,,成都理工大学,,,,,,,
CN112614976A,,驳回,,一种锂离子电池硅负极材料及其制备方法和应用,,,,2020/12/17,2021/4/6,惠州亿纬锂能股份有限公司,,惠州亿纬锂能股份有限公司,,,,,,,
CN112614978A,,授权,,一种笼状共晶高熵氧化物锂离子电池负极材料及制备方法,,,,2020/12/18,2021/4/6,安徽工业大学,,安徽工业大学,,,,,,,
CN112614978B,,授权,,一种笼状共晶高熵氧化物锂离子电池负极材料及制备方法,,,,2020/12/18,2021/11/30,安徽工业大学,,安徽工业大学,,,,,,,
CN112614979A,,驳回,,一种二次碳包覆的磷酸铁锂及其制备方法,,,,2020/12/17,2021/4/6,华中科技大学,,华中科技大学,,,,,,,
CN112614981A,,驳回,,锂离子电池用二维片状Fe3O4/C复合电极材料的制备方法,,,,2020/12/20,2021/4/6,桂林理工大学,,桂林理工大学,,,,,,,
CN112614982A,,驳回,,一种锂离子电池硅氧负极材料的制备方法、负极材料及锂离子电池,,,,2020/12/21,2021/4/6,惠州锂威新能源科技有限公司,,惠州锂威新能源科技有限公司,,,,,,,
CN112614984A,,授权,,一种锂电池用低磁性物质的石墨负极材料，及其制备方法,,,,2020/12/25,2021/4/6,湖州凯金新能源科技有限公司,,湖州凯金新能源科技有限公司,,,,,,,
CN112614984B,,授权,,一种锂电池用低磁性物质的石墨负极材料，及其制备方法,,,,2020/12/25,2022/11/11,湖州凯金新能源科技有限公司,,湖州凯金新能源科技有限公司,,,,,,,
CN112614985A,,授权,,一种水系锌离子电池及正极的制备方法,,,,2021/1/11,2021/4/6,江苏师范大学,,江苏师范大学,,,,,,,
CN112614985B,,授权,,一种水系锌离子电池及正极的制备方法,,,,2021/1/11,2022/5/24,江苏师范大学,,江苏师范大学,,,,,,,
CN112614986A,,授权,,一种含有硫氧双阴离子的岩盐型高熵负极材料及制备方法,,,,2020/12/18,2021/4/6,安徽工业大学,,安徽工业大学,,,,,,,
CN112614986B,,授权,,一种含有硫氧双阴离子的岩盐型高熵负极材料及制备方法,,,,2020/12/18,2021/12/7,安徽工业大学,,安徽工业大学,,,,,,,
CN112614988A,,授权,,一种正极材料及其制备方法与用途,,,,2020/12/15,2021/4/6,蜂巢能源科技股份有限公司,,蜂巢能源科技股份有限公司,,,,,,,
CN112614988B,,授权,,一种正极材料及其制备方法与用途,,,,2020/12/15,2021/10/19,蜂巢能源科技股份有限公司,,蜂巢能源科技股份有限公司,,,,,,,
CN112614989A,,授权,,钼掺杂钴酸镍多孔蛋黄-壳结构材料及其制备方法和应用,,,,2020/12/17,2021/4/6,齐鲁工业大学(山东省科学院),,齐鲁工业大学(山东省科学院),,,,,,,
CN112614989B,,授权,,钼掺杂钴酸镍多孔蛋黄-壳结构材料的制备方法,,,,2020/12/17,2022/2/18,齐鲁工业大学(山东省科学院),,齐鲁工业大学(山东省科学院),,,,,,,
CN112614990A,,驳回,,一种镍锰二元复合正极材料及其制备方法,,,,2020/12/11,2021/4/6,格林美股份有限公司 | 荆门市格林美新材料有限公司,,格林美股份有限公司 | 荆门市格林美新材料有限公司,,,,,,,
CN112614991A,,驳回,,一种高镍三元正极材料及其制备方法和应用,,,,2020/12/15,2021/4/6,广东邦普循环科技有限公司 | 湖南邦普循环科技有限公司 | 湖南邦普汽车循环有限公司,,广东邦普循环科技有限公司 | 湖南邦普循环科技有限公司 | 湖南邦普汽车循环有限公司,,,,,,,
CN112614993A,,驳回,,一种ppy修饰的水系锌钴电池正极材料,,,,2020/12/10,2021/4/6,三峡大学,,三峡大学,,,,,,,
CN112614994A,,授权,,一种水系锌钴电池叠层正极材料的制备方法,,,,2020/12/10,2021/4/6,三峡大学,,三峡大学,,,,,,,
CN112614994B,,授权,,一种水系锌钴电池叠层正极材料的制备方法,,,,2020/12/10,2023/2/7,三峡大学,,三峡大学,,,,,,,
CN112614995A,,撤回-主动撤回,,一种FeS纳米花原位掺杂多孔碳纳米纤维的负极材料及其制法,,,,2020/12/16,2021/4/6,路小红,,路小红,,,,,,,
CN112614997A,,授权,,一种基于氢键有机框架材料的氟化碳正极材料的制备方法,,,,2020/12/18,2021/4/6,中国民航大学,,中国民航大学,,,,,,,
CN112614997B,,授权,,一种基于氢键有机框架材料的氟化碳正极材料的制备方法,,,,2020/12/18,2022/7/1,中国民航大学,,中国民航大学,,,,,,,
CN112614998A,,授权 | 权利转移,,"一种N,S原位掺杂多孔碳的锂离子电池负极材料及制备方法",,,,2020/12/16,2021/4/6,广州云通锂电池股份有限公司,,广州云通锂电池股份有限公司,,,,,,,
CN112614998B,,授权 | 权利转移,,"一种N,S原位掺杂多孔碳的锂离子电池负极材料及制备方法",,,,2020/12/16,2021/12/21,广州云通锂电池股份有限公司,,广州云通锂电池股份有限公司,,,,,,,
CN112614999A,,公开,,一种氧化铝包覆磷酸铁锂正极材料的制备方法,,,,2020/11/30,2021/4/6,重庆特瑞新能源材料有限公司,,重庆特瑞新能源材料有限公司,,,,,,,
CN112615000A,,公开,,一种石墨烯包覆磷酸铁锂正极材料的制备方法,,,,2020/11/30,2021/4/6,重庆特瑞新能源材料有限公司,,重庆特瑞新能源材料有限公司,,,,,,,
CN112615001A,,授权,,一种硅碳负极复合材料的制备方法及应用,,,,2020/12/3,2021/4/6,南京国重新金属材料研究院有限公司,,南京国重新金属材料研究院有限公司,,,,,,,
CN112615001B,,授权,,一种硅碳负极复合材料的制备方法及应用,,,,2020/12/3,2022/4/22,南京国重新金属材料研究院有限公司,,南京国重新金属材料研究院有限公司,,,,,,,
CN112615002A,,撤回-主动撤回,,一种花状纳米Fe掺杂ZnCo2O4负载石墨烯的负极材料及制法,,,,2020/12/16,2021/4/6,熊红梅,,熊红梅,,,,,,,
CN112615006A,,驳回,,一种储能充电系统电池用高性能复合型粘结剂的制备方法,,,,2020/12/17,2021/4/6,广西科技大学,,广西科技大学,,,,,,,
CN112615007A,,驳回,,一种用于固态电池用改性正极的离子/电子双传导材料及制备方法,,,,2020/12/23,2021/4/6,西北工业大学,,西北工业大学,,,,,,,
CN112615009A,,驳回,,一种柔性自支撑锂锡合金复合纳米纤维锂金属电池负极材料,,,,2020/12/3,2021/4/6,东华大学,,东华大学,,,,,,,
CN112615010A,,驳回,,一种用于电池的新型集流体及其制备方法,,,,2020/12/17,2021/4/6,联动天翼新能源有限公司,,联动天翼新能源有限公司,,,,,,,
CN112615011A,,驳回,,一种锂硫电池负极极片、锂硫电池及其制备方法,,,,2020/12/17,2021/4/6,惠州亿纬锂能股份有限公司,,惠州亿纬锂能股份有限公司,,,,,,,
CN112615013A,,撤回-视为撤回,,一种液态金属@碳纳米管锂空气电池正极及其制备方法,,,,2020/12/14,2021/4/6,桂林理工大学,,桂林理工大学,,,,,,,
CN112615014A,,驳回,,一种催化剂及其制备方法和应用,,,,2020/12/17,2021/4/6,中国科学技术大学,,中国科学技术大学,,,,,,,
CN112615044A,,实质审查,,一种全固态锂离子电池,,,,2020/8/4,2021/4/6,苏州清陶新能源科技有限公司,,苏州清陶新能源科技有限公司,,,,,,,
CN112615047A,,实质审查,,一种凝胶电解质隔膜及其制备方法、锂离子电池,,,,2020/11/27,2021/4/6,曙鹏科技(深圳)有限公司,,曙鹏科技(深圳)有限公司,,,,,,,
CN112615050A,,驳回,,一种低产气长循环高电压电解液、制备方法及锂离子电池,,,,2020/12/11,2021/4/6,联动天翼新能源有限公司,,联动天翼新能源有限公司,,,,,,,
CN112615051A,,授权,,铝二次电池及其电解液,,,,2020/11/24,2021/4/6,北京理工大学,,北京理工大学,,,,,,,
CN112615051B,,授权,,铝二次电池及其电解液,,,,2020/11/24,2022/4/22,北京理工大学,,北京理工大学,,,,,,,
CN112615052A,,实质审查 | 权利转移,,一种复合电解质材料及其制备方法,,,,2020/12/14,2021/4/6,江苏纳盾科技有限公司 | 苏州美纳福健康科技有限公司,,江苏纳盾科技有限公司 | 苏州美纳福健康科技有限公司,,,,,,,
CN112615054A,,授权,,电解液添加剂、电解液及锂离子二次电池,,,,2020/12/18,2021/4/6,广州天赐高新材料股份有限公司,,广州天赐高新材料股份有限公司,,,,,,,
CN112615054B,,授权,,电解液添加剂、电解液及锂离子二次电池,,,,2020/12/18,2022/5/27,广州天赐高新材料股份有限公司,,广州天赐高新材料股份有限公司,,,,,,,
CN112615055A,,驳回,,非水电解液及耐高温的锂离子电池,,,,2020/12/21,2021/4/6,远景动力技术(江苏)有限公司 | 远景睿泰动力技术(上海)有限公司,,远景动力技术(江苏)有限公司 | 远景睿泰动力技术(上海)有限公司,,,,,,,
CN112615062A,,授权,,一种高能量密度叠片锂离子电池极组及其制造方法和电池,,,,2020/12/19,2021/4/6,山东聚信新能源科技有限公司,,山东聚信新能源科技有限公司,,,,,,,
CN112615074A,,授权 | 权利转移,,一种二次电池电解液及其制备方法,,,,2021/1/27,2021/4/6,江苏丰山全诺新能源科技有限公司,,江苏丰山全诺新能源科技有限公司,,,,,,,
CN112615074B,,授权 | 权利转移,,一种二次电池电解液及其制备方法,,,,2021/1/27,2021/8/10,江苏丰山全诺新能源科技有限公司,,江苏丰山全诺新能源科技有限公司,,,,,,,
CN112615085A,,实质审查 | 一案双申,,一种带有选择性透氧层的金属空气电池及其制备方法,,,,2020/12/24,2021/4/6,沈阳建筑大学,,沈阳建筑大学,,,,,,,
CN112615105A,,授权,,用于电池多孔薄膜的制备方法、多孔薄膜、电池隔膜以及电池,,,,2020/12/23,2021/4/6,江苏澳盛复合材料科技有限公司,,江苏澳盛复合材料科技有限公司,,,,,,,
CN112615105B,,授权,,用于电池多孔薄膜的制备方法、多孔薄膜、电池隔膜以及电池,,,,2020/12/23,2022/10/14,江苏澳盛复合材料科技有限公司,,江苏澳盛复合材料科技有限公司,,,,,,,
CN112615107A,,授权,,一种微球、含有该微球的隔膜及含有该隔膜的锂离子电池,,,,2019/9/18,2021/4/6,珠海冠宇电池股份有限公司,,珠海冠宇电池股份有限公司,,,,,,,
CN112615107B,,授权,,一种微球、含有该微球的隔膜及含有该隔膜的锂离子电池,,,,2019/9/18,2022/4/22,珠海冠宇电池股份有限公司,,珠海冠宇电池股份有限公司,,,,,,,
CN112615109A,,撤回-主动撤回,,一种富锂Li2FeFe(CN)6涂层锂离子电池隔膜及其制备方法,,,,2020/12/16,2021/4/6,江苏厚生新能源科技股份有限公司,,江苏厚生新能源科技股份有限公司,,,,,,,
CN112615110A,,授权,,一种金属-陶瓷微球、含有该金属-陶瓷微球的隔膜及含有该隔膜的锂离子电池,,,,2019/9/18,2021/4/6,珠海冠宇电池股份有限公司,,珠海冠宇电池股份有限公司,,,,,,,
CN112615110B,,授权,,一种金属-陶瓷微球、含有该金属-陶瓷微球的隔膜及含有该隔膜的锂离子电池,,,,2019/9/18,2022/4/22,珠海冠宇电池股份有限公司,,珠海冠宇电池股份有限公司,,,,,,,
CN112615111A,,实质审查,,一种高保液自修复隔膜及其制备方法、锂离子电池,,,,2020/12/8,2021/4/6,惠州锂威电子科技有限公司,,惠州锂威电子科技有限公司,,,,,,,
CN112615395B,,授权,,一种屋顶光储型风电场黑启动方法,,,,2020/12/25,2023/5/26,西安热工研究院有限公司,,西安热工研究院有限公司,,,,,,,
CN112620643A,,授权,,石墨烯包覆的金属锂的制备方法,,,,2020/11/20,2021/4/9,浙江南都电源动力股份有限公司 | 杭州南都动力科技有限公司,,浙江南都电源动力股份有限公司 | 杭州南都动力科技有限公司,,,,,,,
CN112620643B,,授权,,石墨烯包覆的金属锂的制备方法,,,,2020/11/20,2023/4/7,浙江南都电源动力股份有限公司 | 杭州南都动力科技有限公司,,浙江南都电源动力股份有限公司 | 杭州南都动力科技有限公司,,,,,,,
CN112622874B,,授权,,一种混合动力车辆动力系统容量匹配方法与系统,,,,2021/1/4,2022/2/11,中车株洲电力机车有限公司,,中车株洲电力机车有限公司,,,,,,,
CN112624076A,,授权,,一种磷酸铁的制备方法及其应用,,,,2020/12/15,2021/4/9,广东邦普循环科技有限公司 | 湖南邦普循环科技有限公司 | 湖南邦普汽车循环有限公司,,广东邦普循环科技有限公司 | 湖南邦普循环科技有限公司 | 湖南邦普汽车循环有限公司,,,,,,,
CN112624076B,,授权,,一种磷酸铁的制备方法及其应用,,,,2020/12/15,2022/12/13,广东邦普循环科技有限公司 | 湖南邦普循环科技有限公司 | 湖南邦普汽车循环有限公司,,广东邦普循环科技有限公司 | 湖南邦普循环科技有限公司 | 湖南邦普汽车循环有限公司,,,,,,,
CN112624079A,,授权,,一种球形磷酸铁的制备方法,,,,2021/1/27,2021/4/9,金驰能源材料有限公司 | 湖南长远锂科股份有限公司,,金驰能源材料有限公司 | 湖南长远锂科股份有限公司,,,,,,,
CN112624079B,,授权,,一种球形磷酸铁的制备方法,,,,2021/1/27,2021/11/26,金驰能源材料有限公司 | 湖南长远锂科股份有限公司,,金驰能源材料有限公司 | 湖南长远锂科股份有限公司,,,,,,,
CN112624081A,,实质审查 | 权利转移,,一种将废电池正极片加工为LiFePO4成品的方法,,,,2020/12/21,2021/4/9,江苏奥盛新能源有限公司,,江苏奥盛新能源有限公司,,,,,,,
CN112624083A,,撤回-视为撤回,,一种改性的木质素基硬炭微球的制备方法及应用,,,,2019/10/8,2021/4/9,天津工业大学,,天津工业大学,,,,,,,
CN112624100A,,撤回-主动撤回,,一种微膨天然石墨负极材料的制备方法,,,,2020/12/22,2021/4/9,鸡西市唯大新材料科技有限公司,,鸡西市唯大新材料科技有限公司,,,,,,,
CN112624103A,,授权,,一种基于壳聚糖的碳电极材料的制备方法,,,,2020/12/29,2021/4/9,西北师范大学,,西北师范大学,,,,,,,
CN112624103B,,授权,,一种基于壳聚糖的碳电极材料的制备方法,,,,2020/12/29,2023/4/7,西北师范大学,,西北师范大学,,,,,,,
CN112624183A,,驳回,,一种用于制备锂电池负极材料的钛酸锂及制备方法和应用,,,,2020/12/21,2021/4/9,四川大学 | 攀枝花大学,,四川大学 | 攀枝花大学,,,,,,,
CN112624199A,,授权,,碳量子点/二氧化锰纳米复合材料、制备方法及其应用,,,,2020/12/16,2021/4/9,扬州大学,,扬州大学,,,,,,,
CN112624199B,,授权,,碳量子点/二氧化锰纳米复合材料、制备方法及其应用,,,,2020/12/16,2023/5/16,扬州大学,,扬州大学,,,,,,,
CN112624201A,,授权,,富锂基正极材料的制备方法,,,,2020/11/30,2021/4/9,广东微电新能源有限公司,,广东微电新能源有限公司,,,,,,,
CN112624201B,,授权,,富锂基正极材料的制备方法,,,,2020/11/30,2023/4/11,广东微电新能源有限公司,,广东微电新能源有限公司,,,,,,,
CN112624205A,,授权 | 许可,,Fe2(SO4)3负极材料的制备方法及其应用,,,,2020/12/20,2021/4/9,桂林理工大学,,桂林理工大学,,,,,,,
CN112624205B,,授权 | 许可,,Fe2(SO4)3负极材料的制备方法及其应用,,,,2020/12/20,2022/4/26,桂林理工大学,,桂林理工大学,,,,,,,
CN112624206A,,驳回,,球形α-氢氧化钴的制备方法及球形α-氢氧化钴,,,,2020/12/18,2021/4/9,武汉工程大学,,武汉工程大学,,,,,,,
CN112624207A,,撤回-视为撤回,,一种全浓度梯度分布的富锂锰基锂正极材料及其制备方法与应用,,,,2020/11/23,2021/4/9,中国科学院过程工程研究所,,中国科学院过程工程研究所,,,,,,,
CN112624208A,,驳回,,一种含镍前驱体和含镍复合材料及其制备方法和应用,,,,2020/12/17,2021/4/9,厦门厦钨新能源材料股份有限公司,,厦门厦钨新能源材料股份有限公司,,,,,,,
CN112624209A,,撤回-视为撤回,,一种Na-Ti-Mg共掺杂三元材料及制备方法和应用,,,,2020/12/18,2021/4/9,辽宁科技大学,,辽宁科技大学,,,,,,,
CN112624210A,,驳回,,掺碳的碳酸镍钴锰材料及其制备方法,,,,2020/12/18,2021/4/9,江西汉尧富锂科技有限公司,,江西汉尧富锂科技有限公司,,,,,,,
CN112624211A,,授权,,石墨烯负载多金属氧化物包覆正极材料及制备方法和应用,,,,2020/12/18,2021/4/9,天目湖先进储能技术研究院有限公司,,天目湖先进储能技术研究院有限公司,,,,,,,
CN112624211B,,授权,,石墨烯负载多金属氧化物包覆正极材料及制备方法和应用,,,,2020/12/18,2022/12/23,天目湖先进储能技术研究院有限公司,,天目湖先进储能技术研究院有限公司,,,,,,,
CN112624212A,,驳回,,掺碳氢氧化镍钴锰材料及其制备方法,,,,2020/12/18,2021/4/9,江西汉尧富锂科技有限公司,,江西汉尧富锂科技有限公司,,,,,,,
CN112624213A,,授权 | 权利转移,,三元前驱体的制备方法及三元前驱体、正极材料、锂离子电池,,,,2020/12/18,2021/4/9,广东佳纳能源科技有限公司 | 清远佳致新材料研究院有限公司,,广东佳纳能源科技有限公司 | 清远佳致新材料研究院有限公司,,,,,,,
CN112624213B,,授权 | 权利转移,,三元前驱体的制备方法及三元前驱体、正极材料、锂离子电池,,,,2020/12/18,2021/10/1,广东佳纳能源科技有限公司 | 清远佳致新材料研究院有限公司,,广东佳纳能源科技有限公司 | 清远佳致新材料研究院有限公司,,,,,,,
CN112624925A,,授权,,一种利用废弃物制备碳酸二甲酯的方法,,,,2020/12/27,2021/4/9,江苏瀚康新材料有限公司,,江苏瀚康新材料有限公司,,,,,,,
CN112624925B,,授权,,一种利用废弃物制备碳酸二甲酯的方法,,,,2020/12/27,2023/8/1,江苏瀚康新材料有限公司,,江苏瀚康新材料有限公司,,,,,,,
CN112625055A,,驳回,,一种纯化二氟草酸硼酸锂与四氟硼酸锂混合锂盐的方法及其应用,,,,2019/10/8,2021/4/9,新亚杉杉新材料科技(衢州)有限公司,,新亚杉杉新材料科技(衢州)有限公司,,,,,,,
CN112625062A,,授权,,一种电解液添加剂、含该添加剂的电解液及锂离子电池,,,,2020/12/17,2021/4/9,珠海冠宇电池股份有限公司,,珠海冠宇电池股份有限公司,,,,,,,
CN112625062B,,授权,,一种电解液添加剂、含该添加剂的电解液及锂离子电池,,,,2020/12/17,2022/9/9,珠海冠宇电池股份有限公司,,珠海冠宇电池股份有限公司,,,,,,,
CN112625197A,,实质审查,,一种多嵌段粘结剂及其制备方法和用途,,,,2020/12/2,2021/4/9,惠州亿纬锂能股份有限公司,,惠州亿纬锂能股份有限公司,,,,,,,
CN112625283A,,授权,,一种阻燃聚环氧乙烷固态电解质膜,,,,2020/12/18,2021/4/9,江汉大学,,江汉大学,,,,,,,
CN112625283B,,授权,,一种阻燃聚环氧乙烷固态电解质膜,,,,2020/12/18,2022/5/27,江汉大学,,江汉大学,,,,,,,
CN112625425A,,授权,,一种导电聚合物及其制备方法和应用、极片、自加热电池,,,,2020/12/4,2021/4/9,山东天瀚新能源科技有限公司,,山东天瀚新能源科技有限公司,,,,,,,
